"collection_name","article_id","title","doi","tags"
"Solid waste management","8074829","Previous days refuse and old waste","https://doi.org/10.17028/rd.lboro.8074829.v1","Technical illustration and graphics"
"Solid waste management","8074778","Landfilling steps 1-6","https://doi.org/10.17028/rd.lboro.8074778.v1","Technical illustration and graphics"
"Solid waste management","8074817","Permanent incinerator","https://doi.org/10.17028/rd.lboro.8074817.v1","Technical illustration and graphics"
"Solid waste management","8074826","Polluting a pond","https://doi.org/10.17028/rd.lboro.8074826.v1","Technical illustration and graphics"
"Solid waste management","8074811","Lorry dumping waste by the roadside","https://doi.org/10.17028/rd.lboro.8074811.v1","Technical illustration and graphics"
"Solid waste management","8074712","Communal solid waste pit","https://doi.org/10.17028/rd.lboro.8074712.v1","Technical illustration and graphics"
"Solid waste management","8074739","Evapotranspiration bed","https://doi.org/10.17028/rd.lboro.8074739.v1","Technical illustration and graphics"
"Solid waste management","8074730","Community solid waste bin annotated","https://doi.org/10.17028/rd.lboro.8074730.v1","Technical illustration and graphics"
"Solid waste management","8074775","Grease trap","https://doi.org/10.17028/rd.lboro.8074775.v1","Technical illustration and graphics"
"Solid waste management","8075654","A communal solid waste bin","https://doi.org/10.17028/rd.lboro.8075654.v1","Technical illustration and graphics"
"Solid waste management","8075702","A small enclosure for waste","https://doi.org/10.17028/rd.lboro.8075702.v1","Technical illustration and graphics"
"Solid waste management","8075558","Flow chart and decision areas for storage and collection","https://doi.org/10.17028/rd.lboro.8075558.v1","Technical illustration and graphics"
"Solid waste management","8075552","Transfer station","https://doi.org/10.17028/rd.lboro.8075552.v1","Technical illustration and graphics"
"Solid waste management","8075549","Refuse collection containers and vehicles","https://doi.org/10.17028/rd.lboro.8075549.v1","Technical illustration and graphics"
"Solid waste management","8075531","Vehicle 9","https://doi.org/10.17028/rd.lboro.8075531.v1","Technical illustration and graphics"
"Solid waste management","8075537","Waste layers in pit with fence","https://doi.org/10.17028/rd.lboro.8075537.v1","Technical illustration and graphics"
"Solid waste management","8075540","A well-managed sanitary landfill site","https://doi.org/10.17028/rd.lboro.8075540.v1","Technical illustration and graphics"
"Solid waste management","8075522","Vehicle 8 A to D","https://doi.org/10.17028/rd.lboro.8075522.v1","Technical illustration and graphics"
"Solid waste management","8075528","Vehicle 11","https://doi.org/10.17028/rd.lboro.8075528.v1","Technical illustration and graphics"
"Solid waste management","8075525","Vehicle 10","https://doi.org/10.17028/rd.lboro.8075525.v1","Technical illustration and graphics"
"Solid waste management","8075492","Vehicle 4","https://doi.org/10.17028/rd.lboro.8075492.v1","Technical illustration and graphics"
"Solid waste management","8075495","Vehicle 5","https://doi.org/10.17028/rd.lboro.8075495.v1","Technical illustration and graphics"
"Solid waste management","8075498","Vehicle 6","https://doi.org/10.17028/rd.lboro.8075498.v1","Technical illustration and graphics"
"Solid waste management","8075516","Vehicle 7 A to D","https://doi.org/10.17028/rd.lboro.8075516.v1","Technical illustration and graphics"
"Solid waste management","8075471","Vehicle 1","https://doi.org/10.17028/rd.lboro.8075471.v1","Technical illustration and graphics"
"Solid waste management","8075477","Vehicle 2","https://doi.org/10.17028/rd.lboro.8075477.v1","Technical illustration and graphics"
"Solid waste management","8075489","Vehicle 3","https://doi.org/10.17028/rd.lboro.8075489.v1","Technical illustration and graphics"
"Solid waste management","7783952","Woman emptying solid waste from a wheelbarrow","https://doi.org/10.17028/rd.lboro.7783952.v1","Line drawings"
"Solid waste management","7783949","Wheelbarrow with waste","https://doi.org/10.17028/rd.lboro.7783949.v1","Line drawings"
"Solid waste management","7783946","Waste truck","https://doi.org/10.17028/rd.lboro.7783946.v1","Line drawings"
"Solid waste management","7783943","Tractor at a landfill site","https://doi.org/10.17028/rd.lboro.7783943.v1","Line drawings"
"Solid waste management","7783931","Solid waste cycle cart","https://doi.org/10.17028/rd.lboro.7783931.v1","Line drawings"
"Solid waste management","7783934","Solid waste handcart","https://doi.org/10.17028/rd.lboro.7783934.v1","Line drawings"
"Solid waste management","7783937","Solid waste tip","https://doi.org/10.17028/rd.lboro.7783937.v1","Line drawings"
"Solid waste management","7783940","Solid waste-autorickshaw","https://doi.org/10.17028/rd.lboro.7783940.v1","Line drawings"
"Solid waste management","7783916","Boy emptying solid waste into a skip","https://doi.org/10.17028/rd.lboro.7783916.v1","Line drawings"
"Solid waste management","7783919","Donkey and solid waste cart","https://doi.org/10.17028/rd.lboro.7783919.v1","Line drawings"
"Solid waste management","7783925","Open waste pit","https://doi.org/10.17028/rd.lboro.7783925.v1","Line drawings"
"Solid waste management","7783922","Motorcycle and solid waste cart","https://doi.org/10.17028/rd.lboro.7783922.v1","Line drawings"
"Sewerage","7907363","Sewerage network and infiltration system for five houses","https://doi.org/10.17028/rd.lboro.7907363.v1","Technical illustration and graphics"
"Sewerage","8068706","Connection details of buried manhole","https://doi.org/10.17028/rd.lboro.8068706.v1","Technical illustration and graphics"
"Sewerage","8068700","Ratio of maximum flow to average flow","https://doi.org/10.17028/rd.lboro.8068700.v1","Technical illustration and graphics"
"Sewerage","8068709","Tertiary sewers","https://doi.org/10.17028/rd.lboro.8068709.v1","Technical illustration and graphics"
"Sewerage","8068697","Conventional and shallow sewer layouts","https://doi.org/10.17028/rd.lboro.8068697.v1","Technical illustration and graphics"
"Sewerage","8068682","Schematic cut-away view of a sewered interceptor system 1","https://doi.org/10.17028/rd.lboro.8068682.v1","Technical illustration and graphics"
"Sewerage","8068688","Typical layout of the upper reaches of a sewer network","https://doi.org/10.17028/rd.lboro.8068688.v1","Technical illustration and graphics"
"Sewerage","8068685","Schematic cut-away view of a sewered interceptor system 2","https://doi.org/10.17028/rd.lboro.8068685.v1","Technical illustration and graphics"
"Sewerage","8068691","Branched network of pipes for a sewer system","https://doi.org/10.17028/rd.lboro.8068691.v1","Technical illustration and graphics"
"Sewerage","8068661","Detail of a typical access chamber for a sewer","https://doi.org/10.17028/rd.lboro.8068661.v1","Technical illustration and graphics"
"Sewerage","8068664","Tank inlet pipe","https://doi.org/10.17028/rd.lboro.8068664.v1","Technical illustration and graphics"
"Sewerage","8068673","Options for flow-through tank - partitions","https://doi.org/10.17028/rd.lboro.8068673.v1","Technical illustration and graphics"
"Sewerage","8068670","Tank outlet using overflow - weir","https://doi.org/10.17028/rd.lboro.8068670.v1","Technical illustration and graphics"
"Sewerage","8068649","Sewer layout for the interceptor tank system in Brotas Brazil","https://doi.org/10.17028/rd.lboro.8068649.v1","Technical illustration and graphics"
"Sewerage","8068655","Schematic cutaway view of a sewer","https://doi.org/10.17028/rd.lboro.8068655.v1","Technical illustration and graphics"
"Sewerage","8068652","On-plot interceptor tank with sludge-drying bed","https://doi.org/10.17028/rd.lboro.8068652.v1","Technical illustration and graphics"
"Sewerage","8068610","Micro-drainage system","https://doi.org/10.17028/rd.lboro.8068610.v1","Technical illustration and graphics"
"Sewerage","8068616","Model of the layout of a small condominial sewerage scheme","https://doi.org/10.17028/rd.lboro.8068616.v1","Technical illustration and graphics"
"Sewerage","8068628","Condominial sewer layout in Petrolina Brazil","https://doi.org/10.17028/rd.lboro.8068628.v1","Technical illustration and graphics"
"Sewerage","8068595","Typical installation of pipework in a shared trends","https://doi.org/10.17028/rd.lboro.8068595.v1","Technical illustration and graphics"
"Sewerage","8068601","Conventional layout of a collector sewer network","https://doi.org/10.17028/rd.lboro.8068601.v1","Technical illustration and graphics"
"Sewerage","8068721","Four types activated sludge system 2","https://doi.org/10.17028/rd.lboro.8068721.v1","Technical illustration and graphics"
"Sewerage","8068718","Four types activated sludge system 1","https://doi.org/10.17028/rd.lboro.8068718.v1","Technical illustration and graphics"
"Sewerage","8068181","A guide to sanitation selection","https://doi.org/10.17028/rd.lboro.8068181.v1","Technical illustration and graphics"
"Sewerage","8068562","Rodding eye as the head of a sewer","https://doi.org/10.17028/rd.lboro.8068562.v1","Technical illustration and graphics"
"Sewerage","8068559","Underground junctions box","https://doi.org/10.17028/rd.lboro.8068559.v1","Technical illustration and graphics"
"Sewerage","8068574","Effect of pipe diameter on solids movement efficiency","https://doi.org/10.17028/rd.lboro.8068574.v1","Technical illustration and graphics"
"Sewerage","8068568","Rodding eyes to replace an access chamber","https://doi.org/10.17028/rd.lboro.8068568.v1","Technical illustration and graphics"
"Sewerage","8068526","Typical layout of the upper reaches of a sewer network","https://doi.org/10.17028/rd.lboro.8068526.v1","Technical illustration and graphics"
"Sewerage","8068532","Solids transport mechanisms in the upper reaches of a sewer network","https://doi.org/10.17028/rd.lboro.8068532.v1","Technical illustration and graphics"
"Sewerage","8068535","Small interceptor tank with four to six hours retention","https://doi.org/10.17028/rd.lboro.8068535.v1","Technical illustration and graphics"
"Sewerage","8068553","Typical design for a large interceptor tank","https://doi.org/10.17028/rd.lboro.8068553.v1","Technical illustration and graphics"
"Sewerage","8068520","Predicting the likelihood of on-site sanitation failure","https://doi.org/10.17028/rd.lboro.8068520.v1","Technical illustration and graphics"
"Sewerage","8068517","Rate maximum flow and average flow","https://doi.org/10.17028/rd.lboro.8068517.v1","Technical illustration and graphics"
"Sewerage","8068523","Changes in the nitrate concentration of groundwater","https://doi.org/10.17028/rd.lboro.8068523.v1","Technical illustration and graphics"
"Sewerage","8068496","Convent shallow sewer","https://doi.org/10.17028/rd.lboro.8068496.v1","Technical illustration and graphics"
"Sewerage","8068508","Minimum gradient flow","https://doi.org/10.17028/rd.lboro.8068508.v1","Technical illustration and graphics"
"Sewerage","8068502","Latrine and septic tank without tanker","https://doi.org/10.17028/rd.lboro.8068502.v1","Technical illustration and graphics"
"Sewerage","8068514","Options for flow through tank partitions","https://doi.org/10.17028/rd.lboro.8068514.v1","Technical illustration and graphics"
"Sewerage","8068373","Branched network pipes","https://doi.org/10.17028/rd.lboro.8068373.v1","Technical illustration and graphics"
"Sewerage","8068379","Condominial sewer layout in Petrolina 1","https://doi.org/10.17028/rd.lboro.8068379.v1","Technical illustration and graphics"
"Sewerage","8068382","Condominial sewer layout in Petrolina 2","https://doi.org/10.17028/rd.lboro.8068382.v1","Technical illustration and graphics"
"Sewerage","8068493","Connection detail","https://doi.org/10.17028/rd.lboro.8068493.v1","Technical illustration and graphics"
"Sewerage","8068367","Aeration of a septic tank","https://doi.org/10.17028/rd.lboro.8068367.v1","Technical illustration and graphics"
"Sewerage","8068349","Sewers usually follow the ground slope and road pattern","https://doi.org/10.17028/rd.lboro.8068349.v1","Technical illustration and graphics"
"Sewerage","8068355","From home to city","https://doi.org/10.17028/rd.lboro.8068355.v1","Technical illustration and graphics"
"Sewerage","8068352","Simple branches and looped networks","https://doi.org/10.17028/rd.lboro.8068352.v1","Technical illustration and graphics"
"Sewerage","8068361","House connections from home to river and environs","https://doi.org/10.17028/rd.lboro.8068361.v1","Technical illustration and graphics"
"Sewerage","8068337","Sewer connections and manholes","https://doi.org/10.17028/rd.lboro.8068337.v1","Technical illustration and graphics"
