"collection_name","article_id","title","doi","tags","thumbnail_file"
"Pumps","8095319","Components of a rower pump","https://doi.org/10.17028/rd.lboro.8095319.v1","Technical illustration and graphics","8095319_thumbnail.jpg"
"Pumps","8095295","Joma pump","https://doi.org/10.17028/rd.lboro.8095295.v1","Technical illustration and graphics","8095295_thumbnail.jpg"
"Pumps","8095286","Rower pump","https://doi.org/10.17028/rd.lboro.8095286.v1","Technical illustration and graphics","8095286_thumbnail.jpg"
"Pumps","8095274","Progressive cavity pump","https://doi.org/10.17028/rd.lboro.8095274.v1","Technical illustration and graphics","8095274_thumbnail.jpg"
"Pumps","8095235","Rope and washer pump","https://doi.org/10.17028/rd.lboro.8095235.v1","Technical illustration and graphics","8095235_thumbnail.jpg"
"Pumps","8095241","Principle of two types of displacement pump","https://doi.org/10.17028/rd.lboro.8095241.v1","Technical illustration and graphics","8095241_thumbnail.jpg"
"Pumps","8095256","Diaphragm pump","https://doi.org/10.17028/rd.lboro.8095256.v1","Technical illustration and graphics","8095256_thumbnail.jpg"
"Pumps","8095205","Centrifugal pump","https://doi.org/10.17028/rd.lboro.8095205.v1","Technical illustration and graphics","8095205_thumbnail.jpg"
"Pumps","7874567","Compressed air operated diaphragm pump","https://doi.org/10.17028/rd.lboro.7874567.v1","Technical illustration and graphics","7874567_thumbnail.jpg"
"Pumps","7874585","Pump characteristics for large single impeller centrifugal pump","https://doi.org/10.17028/rd.lboro.7874585.v1","Technical illustration and graphics","7874585_thumbnail.jpg"
"Pumps","7874588","Pipeline system curve","https://doi.org/10.17028/rd.lboro.7874588.v1","Technical illustration and graphics","7874588_thumbnail.jpg"
"Pumps","7874552","Submersible electric pumps","https://doi.org/10.17028/rd.lboro.7874552.v1","Technical illustration and graphics","7874552_thumbnail.jpg"
"Pumps","7874543","Diaphragm pump","https://doi.org/10.17028/rd.lboro.7874543.v1","Technical illustration and graphics","7874543_thumbnail.jpg"
"Pumps","7874549","Multi-stage submersible pump","https://doi.org/10.17028/rd.lboro.7874549.v1","Technical illustration and graphics","7874549_thumbnail.jpg"
"Pumps","7902434","Pumps collected together in parallel","https://doi.org/10.17028/rd.lboro.7902434.v1","Technical illustration and graphics","7902434_thumbnail.jpg"
"Pumps","7902398","Pumps connected together in a series","https://doi.org/10.17028/rd.lboro.7902398.v1","Technical illustration and graphics","7902398_thumbnail.jpg"
"Pumps","7910471","Rower pump - man standing","https://doi.org/10.17028/rd.lboro.7910471.v1","Technical illustration and graphics","7910471_thumbnail.jpg"
"Pumps","7910468","Rower pump - man standing without annotations","https://doi.org/10.17028/rd.lboro.7910468.v1","Technical illustration and graphics","7910468_thumbnail.jpg"
"Pumps","8069009","The Blair bucket pump","https://doi.org/10.17028/rd.lboro.8069009.v1","Technical illustration and graphics","8069009_thumbnail.jpg"
"Pumps","8068973","Fixed suction intake and powered pump","https://doi.org/10.17028/rd.lboro.8068973.v1","Technical illustration and graphics","8068973_thumbnail.jpg"
"Pumps","8069084","Below surface centrifugal pump installation in a dry well","https://doi.org/10.17028/rd.lboro.8069084.v1","Technical illustration and graphics","8069084_thumbnail.jpg"
"Pumps","8069081","Surface-mounted centrifugal pump installation","https://doi.org/10.17028/rd.lboro.8069081.v1","Technical illustration and graphics","8069081_thumbnail.jpg"
"Pumps","8069072","Hydraulic ram pump","https://doi.org/10.17028/rd.lboro.8069072.v1","Technical illustration and graphics","8069072_thumbnail.jpg"
"Pumps","8069075","Two types of centrifugal pump","https://doi.org/10.17028/rd.lboro.8069075.v1","Technical illustration and graphics","8069075_thumbnail.jpg"
"Pumps","7959320","The Blair bucket pump","https://doi.org/10.17028/rd.lboro.7959320.v1","Technical illustration and graphics","7959320_thumbnail.jpg"
"Pumps","7959323","The Blair bucket and valve","https://doi.org/10.17028/rd.lboro.7959323.v1","Technical illustration and graphics","7959323_thumbnail.jpg"
"Pumps","7959293","Progressive cavity pump","https://doi.org/10.17028/rd.lboro.7959293.v1","Technical illustration and graphics","7959293_thumbnail.jpg"
"Pumps","7959299","Reciprocating inertia pumps","https://doi.org/10.17028/rd.lboro.7959299.v1","Technical illustration and graphics","7959299_thumbnail.jpg"
"Pumps","7959302","The Pulsa pump","https://doi.org/10.17028/rd.lboro.7959302.v1","Technical illustration and graphics","7959302_thumbnail.jpg"
"Pumps","7959257","Installation details of the India Mark III","https://doi.org/10.17028/rd.lboro.7959257.v1","Technical illustration and graphics","7959257_thumbnail.jpg"
"Pumps","7959263","Installation details of the India Mark III","https://doi.org/10.17028/rd.lboro.7959263.v1","Technical illustration and graphics","7959263_thumbnail.jpg"
"Pumps","7959272","The Vergnet footpump 2","https://doi.org/10.17028/rd.lboro.7959272.v1","Technical illustration and graphics","7959272_thumbnail.jpg"
"Pumps","7959281","The Vergnet footpump 1","https://doi.org/10.17028/rd.lboro.7959281.v1","Technical illustration and graphics","7959281_thumbnail.jpg"
"Pumps","7959287","The Vergnet footpump - removal","https://doi.org/10.17028/rd.lboro.7959287.v1","Technical illustration and graphics","7959287_thumbnail.jpg"
"Pumps","7959242","The Volanta handpump","https://doi.org/10.17028/rd.lboro.7959242.v1","Technical illustration and graphics","7959242_thumbnail.jpg"
"Pumps","7959239","The Volanta handpump sub-surface details","https://doi.org/10.17028/rd.lboro.7959239.v1","Technical illustration and graphics","7959239_thumbnail.jpg"
"Pumps","7959245","The UPM pump","https://doi.org/10.17028/rd.lboro.7959245.v1","Technical illustration and graphics","7959245_thumbnail.jpg"
"Pumps","7959227","Components of a rower pump","https://doi.org/10.17028/rd.lboro.7959227.v1","Technical illustration and graphics","7959227_thumbnail.jpg"
"Pumps","7959230","Working parts of a Blair pump","https://doi.org/10.17028/rd.lboro.7959230.v1","Technical illustration and graphics","7959230_thumbnail.jpg"
"Pumps","8059097","Well with submersible pump","https://doi.org/10.17028/rd.lboro.8059097.v1","Technical illustration and graphics","8059097_thumbnail.jpg"
"Pumps","7959233","A Canzee pump","https://doi.org/10.17028/rd.lboro.7959233.v1","Technical illustration and graphics","7959233_thumbnail.jpg"
"Pumps","7959221","Piston pumps","https://doi.org/10.17028/rd.lboro.7959221.v1","Technical illustration and graphics","7959221_thumbnail.jpg"
"Pumps","7959215","Typical pumping station","https://doi.org/10.17028/rd.lboro.7959215.v1","Technical illustration and graphics","7959215_thumbnail.jpg"
"Pumps","7959206","IT windpump","https://doi.org/10.17028/rd.lboro.7959206.v1","Technical illustration and graphics","7959206_thumbnail.jpg"
"Pumps","7959197","A hydram pump","https://doi.org/10.17028/rd.lboro.7959197.v1","Technical illustration and graphics","7959197_thumbnail.jpg"
"Pumps","7959188","The Blair bucket pump","https://doi.org/10.17028/rd.lboro.7959188.v1","Technical illustration and graphics","7959188_thumbnail.jpg"
"Pumps","7959200","The hydraulic ram pump","https://doi.org/10.17028/rd.lboro.7959200.v1","Technical illustration and graphics","7959200_thumbnail.jpg"
"Pumps","7959173","Reciprocating handpumps","https://doi.org/10.17028/rd.lboro.7959173.v1","Technical illustration and graphics","7959173_thumbnail.jpg"
"Pumps","7959176","Rower pump seated arrangement 1","https://doi.org/10.17028/rd.lboro.7959176.v1","Technical illustration and graphics","7959176_thumbnail.jpg"
"Pumps","7959179","Rower pump seated arrangement 2","https://doi.org/10.17028/rd.lboro.7959179.v1","Technical illustration and graphics","7959179_thumbnail.jpg"
"Pumps","7959185","The Rower pump","https://doi.org/10.17028/rd.lboro.7959185.v1","Technical illustration and graphics","7959185_thumbnail.jpg"
"Pumps","7959167","Set of pump curves","https://doi.org/10.17028/rd.lboro.7959167.v1","Technical illustration and graphics","7959167_thumbnail.jpg"
"Pumps","7959131","Characteristic pump curves for centrifugal pump","https://doi.org/10.17028/rd.lboro.7959131.v1","Technical illustration and graphics","7959131_thumbnail.jpg"
"Pumps","7959113","Pumping curves for centrifugal and progressive cavity pumps","https://doi.org/10.17028/rd.lboro.7959113.v1","Technical illustration and graphics","7959113_thumbnail.jpg"
"Pumps","7959098","Components of a rower pump section","https://doi.org/10.17028/rd.lboro.7959098.v1","Technical illustration and graphics","7959098_thumbnail.jpg"
"Pumps","7959152","Using a pump curve","https://doi.org/10.17028/rd.lboro.7959152.v1","Technical illustration and graphics","7959152_thumbnail.jpg"
"Pumps","7981961","The Blair bucket and windlass","https://doi.org/10.17028/rd.lboro.7981961.v1","Technical illustration and graphics","7981961_thumbnail.jpg"
"Pumps","7981967","Traditional suction pump section","https://doi.org/10.17028/rd.lboro.7981967.v1","Technical illustration and graphics","7981967_thumbnail.jpg"
"Pumps","7981946","Arrangements of pumps for connection","https://doi.org/10.17028/rd.lboro.7981946.v1","Technical illustration and graphics","7981946_thumbnail.jpg"
"Pumps","7981958","The Blair bucket and its valve 2","https://doi.org/10.17028/rd.lboro.7981958.v1","Technical illustration and graphics","7981958_thumbnail.jpg"
"Pumps","7981931","Centrifugal pump installations","https://doi.org/10.17028/rd.lboro.7981931.v1","Technical illustration and graphics","7981931_thumbnail.jpg"
"Pumps","7981937","Centrifuga pump driven by shaft connection","https://doi.org/10.17028/rd.lboro.7981937.v1","Technical illustration and graphics","7981937_thumbnail.jpg"
"Pumps","7981943","Twisted V-belts for borehole pump","https://doi.org/10.17028/rd.lboro.7981943.v1","Technical illustration and graphics","7981943_thumbnail.jpg"
"Pumps","7981949","Components of a total pumping head","https://doi.org/10.17028/rd.lboro.7981949.v1","Technical illustration and graphics","7981949_thumbnail.jpg"
"Pumps","7981925","Centrifugal pump impeller arrangements","https://doi.org/10.17028/rd.lboro.7981925.v1","Technical illustration and graphics","7981925_thumbnail.jpg"
"Pumps","7981928","Two types of centrifugal pumps","https://doi.org/10.17028/rd.lboro.7981928.v1","Technical illustration and graphics","7981928_thumbnail.jpg"
"Pumps","7981907","Motorised piston pumps","https://doi.org/10.17028/rd.lboro.7981907.v1","Technical illustration and graphics","7981907_thumbnail.jpg"
"Pumps","7981910","Air chamber to reduce pressure fluctuations","https://doi.org/10.17028/rd.lboro.7981910.v1","Technical illustration and graphics","7981910_thumbnail.jpg"
"Pumps","7981922","Axial flow pump","https://doi.org/10.17028/rd.lboro.7981922.v1","Technical illustration and graphics","7981922_thumbnail.jpg"
"Pumps","7981901","Features of Afridev and Aquadev handpumps","https://doi.org/10.17028/rd.lboro.7981901.v1","Technical illustration and graphics","7981901_thumbnail.jpg"
"Pumps","7981904","Reciprocating displacement pumps","https://doi.org/10.17028/rd.lboro.7981904.v1","Technical illustration and graphics","7981904_thumbnail.jpg"
"Pumps","7981874","Replacing the washer of a Blair bucket","https://doi.org/10.17028/rd.lboro.7981874.v1","Technical illustration and graphics","7981874_thumbnail.jpg"
"Pumps","7981880","Clamp for gripping rising main","https://doi.org/10.17028/rd.lboro.7981880.v1","Technical illustration and graphics","7981880_thumbnail.jpg"
"Pumps","7981895","Bolted clamping system for rising mains","https://doi.org/10.17028/rd.lboro.7981895.v1","Technical illustration and graphics","7981895_thumbnail.jpg"
"Pumps","7981898","Pipe lifting spanners with clamp","https://doi.org/10.17028/rd.lboro.7981898.v1","Technical illustration and graphics","7981898_thumbnail.jpg"
"Pumps","7982636","A comparison of pump types","https://doi.org/10.17028/rd.lboro.7982636.v1","Technical illustration and graphics","7982636_thumbnail.jpg"
"Pumps","7982639","Rope and washer pump and Blair bucket","https://doi.org/10.17028/rd.lboro.7982639.v1","Technical illustration and graphics","7982639_thumbnail.jpg"
"Pumps","7765076","Well head and surround - in good condition","https://doi.org/10.17028/rd.lboro.7765076.v1","Line drawings","7765076_thumbnail.jpg"
"Pumps","7765079","Woman filling a bucket from a handpump","https://doi.org/10.17028/rd.lboro.7765079.v1","Line drawings","7765079_thumbnail.jpg"
"Pumps","7765091","Woman using an India Mark II handpump 2","https://doi.org/10.17028/rd.lboro.7765091.v1","Line drawings","7765091_thumbnail.jpg"
"Pumps","7765085","Woman using an India Mark II handpump 1","https://doi.org/10.17028/rd.lboro.7765085.v1","Line drawings","7765085_thumbnail.jpg"
"Pumps","7765067","Soil sampling using a hand auger","https://doi.org/10.17028/rd.lboro.7765067.v1","Line drawings","7765067_thumbnail.jpg"
"Pumps","7765064","Mending a pump","https://doi.org/10.17028/rd.lboro.7765064.v1","Line drawings","7765064_thumbnail.jpg"
"Pumps","7765070","Washing hands at a pump","https://doi.org/10.17028/rd.lboro.7765070.v1","Line drawings","7765070_thumbnail.jpg"
"Pumps","7765073","Well head and surround - damaged","https://doi.org/10.17028/rd.lboro.7765073.v1","Line drawings","7765073_thumbnail.jpg"
"Pumps","7765040","Disabled woman collecting water from a handpump","https://doi.org/10.17028/rd.lboro.7765040.v1","Line drawings","7765040_thumbnail.jpg"
"Pumps","7765043","Handpump and wastewater for irrigation","https://doi.org/10.17028/rd.lboro.7765043.v1","Line drawings","7765043_thumbnail.jpg"
"Pumps","7765046","Handpump inside a fenced compound","https://doi.org/10.17028/rd.lboro.7765046.v1","Line drawings","7765046_thumbnail.jpg"
"Pumps","7765052","Man using a treadle pump","https://doi.org/10.17028/rd.lboro.7765052.v1","Line drawings","7765052_thumbnail.jpg"
"Pumps","7765025","Child using a footpump","https://doi.org/10.17028/rd.lboro.7765025.v1","Line drawings","7765025_thumbnail.jpg"
"Pumps","7765028","Direct action pump with well surround","https://doi.org/10.17028/rd.lboro.7765028.v1","Line drawings","7765028_thumbnail.jpg"
